Iteration	Posterior	Likelihood	Prior	alpha_morpho	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
96590	-1254.926	-1232.281	-22.64533	1.41841e+07	0.999663	0.999914	1.00009	1.00034	4.851101
96600	-1264.074	-1240.642	-23.43283	5.247466e+07	0.999824	0.999955	1.00004	1.00018	4.929851
96610	-1260.084	-1239.496	-20.58859	3.596049e+07	0.999788	0.999946	1.00005	1.00021	4.645427
96620	-1257.564	-1235.481	-22.08343	7.059854e+07	0.999849	0.999961	1.00004	1.00015	4.79491
96630	-1263.704	-1243.142	-20.56218	6.272064e+07	0.99984	0.999959	1.00004	1.00016	4.642786
96640	-1259.175	-1233.392	-25.78314	1.686516e+07	0.999691	0.999921	1.00008	1.00031	5.164882
96650	-1261.803	-1237.744	-24.05835	7.567853e+07	0.999853	0.999963	1.00004	1.00015	4.992403
96660	-1252.459	-1230.729	-21.73024	8.409652e+07	0.999861	0.999964	1.00004	1.00014	4.759592
96670	-1253.534	-1232.924	-20.61044	8.53372e+07	0.999863	0.999965	1.00003	1.00014	4.647611
96680	-1263.824	-1240.102	-23.72225	5.020749e+07	0.99982	0.999955	1.00005	1.00018	4.958793
96690	-1261.005	-1237.325	-23.67945	2.120424e+07	0.999724	0.999929	1.00007	1.00028	4.954513
96700	-1250.628	-1229.589	-21.03899	8.777254e+07	0.999864	0.999965	1.00004	1.00014	4.690467
96710	-1257.529	-1238.864	-18.66528	4.240029e+07	0.999805	0.99995	1.00005	1.0002	4.453096
96720	-1262.608	-1237.98	-24.62834	881681	0.998647	0.999654	1.00035	1.00135	5.049402
96730	-1261.842	-1243.551	-18.29084	5.800684e+07	0.999833	0.999957	1.00004	1.00017	4.415651
96740	-1253.768	-1236.136	-17.63146	1.026702e+07	0.999603	0.999899	1.0001	1.0004	4.349714
96750	-1263.013	-1237.956	-25.05645	2.495426e+07	0.999746	0.999935	1.00006	1.00025	5.092213
96760	-1255.766	-1234.27	-21.49541	4.715487e+07	0.999815	0.999953	1.00005	1.00019	4.736109
96770	-1260.062	-1237.294	-22.76852	3.583258e+07	0.999788	0.999946	1.00005	1.00021	4.86342
96780	-1262.17	-1242.49	-19.68002	6.397392e+07	0.999841	0.99996	1.00004	1.00016	4.55457
96790	-1277.338	-1256.646	-20.69151	7.493871e+07	0.999853	0.999963	1.00004	1.00015	4.655718
96800	-1257.548	-1236.103	-21.44459	8.645945e+07	0.999863	0.999965	1.00003	1.00014	4.731026
96810	-1269.724	-1252.719	-17.0054	8.198776e+07	0.999859	0.999964	1.00004	1.00014	4.287108
96820	-1267.654	-1245.014	-22.63958	1.59342e+07	0.999682	0.999919	1.00008	1.00032	4.850525
96830	-1253.92	-1233.069	-20.85024	7.753711e+07	0.999856	0.999964	1.00004	1.00015	4.671592
96840	-1260.271	-1242.76	-17.51083	3994802	0.999364	0.999837	1.00016	1.00064	4.33765
96850	-1257.201	-1234.693	-22.50879	7.744615e+07	0.999856	0.999964	1.00004	1.00014	4.837447
96860	-1263.276	-1243.18	-20.09585	1.405502e+07	0.999661	0.999913	1.00009	1.00034	4.596152
96870	-1258.391	-1239.867	-18.52352	8.286846e+07	0.999861	0.999964	1.00004	1.00014	4.43892
96880	-1256.949	-1241.334	-15.61475	8.253493e+07	0.99986	0.999965	1.00003	1.00014	4.148042
96890	-1255.637	-1237.327	-18.30976	7.483015e+07	0.999853	0.999963	1.00004	1.00015	4.417543
96900	-1254.145	-1235.761	-18.38449	8.795677e+07	0.999865	0.999965	1.00003	1.00014	4.425017
96910	-1264.545	-1241.953	-22.59183	3.016844e+07	0.999769	0.999941	1.00006	1.00023	4.84575
96920	-1260.386	-1238.877	-21.50849	7.090625e+07	0.999849	0.99996	1.00004	1.00015	4.737417
96930	-1262.779	-1243.704	-19.07435	3195561	0.999289	0.999818	1.00018	1.00071	4.494002
96940	-1265.002	-1243.606	-21.39657	6.549799e+07	0.999843	0.999959	1.00004	1.00016	4.726225
96950	-1255.819	-1234.9	-20.91934	8.390691e+07	0.999861	0.999965	1.00004	1.00014	4.678501
96960	-1267.15	-1248.747	-18.40319	7.011615e+07	0.999848	0.999962	1.00004	1.00015	4.426887
96970	-1257.192	-1240.926	-16.26527	546380.3	0.998281	0.99956	1.00044	1.00172	4.213094
96980	-1262.413	-1235.859	-26.55445	6.933928e+07	0.999847	0.999961	1.00004	1.00015	5.242012
96990	-1265.776	-1243.547	-22.22842	8.057044e+07	0.999858	0.999963	1.00004	1.00014	4.80941
97000	-1251.861	-1231.989	-19.87192	6.080866e+07	0.999837	0.999958	1.00004	1.00016	4.57376
97010	-1268.603	-1250.2	-18.40306	6.507515e+07	0.999843	0.99996	1.00004	1.00016	4.426873
97020	-1280.21	-1250.239	-29.97186	7.260821e+07	0.999851	0.999962	1.00004	1.00015	5.583753
97030	-1259.256	-1241.336	-17.92007	7.17448e+07	0.99985	0.999961	1.00004	1.00015	4.378574
97040	-1248.141	-1231.828	-16.31377	5.893179e+07	0.999834	0.999957	1.00004	1.00017	4.217945
97050	-1253.062	-1233.496	-19.56662	92591.06	0.995826	0.99893	1.00106	1.00418	4.54323
97060	-1260.907	-1243.525	-17.38165	7.156782e+07	0.99985	0.999962	1.00004	1.00015	4.324732
97070	-1251.312	-1236.446	-14.86592	6.337713e+07	0.99984	0.999959	1.00004	1.00016	4.073159
97080	-1257.974	-1238.937	-19.03772	5.695731e+07	0.999832	0.999957	1.00004	1.00017	4.490339
97090	-1248.5	-1229.477	-19.02245	1.937995e+07	0.999711	0.999926	1.00007	1.00029	4.488812
97100	-1256.732	-1238.255	-18.47734	7.106404e+07	0.999849	0.999961	1.00004	1.00015	4.434302
97110	-1266.146	-1245.388	-20.75767	7262002	0.999528	0.999879	1.00012	1.00047	4.662335
97120	-1252.752	-1234.65	-18.10169	3.691171e+07	0.999791	0.999947	1.00005	1.00021	4.396736
97130	-1255.043	-1235.497	-19.54596	7874502	0.999547	0.999884	1.00012	1.00045	4.541164
97140	-1257.91	-1235.658	-22.25145	5.032177e+07	0.999821	0.999954	1.00005	1.00018	4.811712
97150	-1259.603	-1238.588	-21.01498	3.865841e+07	0.999795	0.999948	1.00005	1.0002	4.688066
97160	-1251.293	-1229.751	-21.54227	1.383446e+07	0.999658	0.999913	1.00009	1.00034	4.740795
97170	-1257.383	-1239.074	-18.30908	8467791	0.999563	0.999888	1.00011	1.00044	4.417475
97180	-1275.123	-1245.401	-29.7219	1.825882e+07	0.999703	0.999924	1.00008	1.0003	5.558758
97190	-1259.538	-1241.124	-18.41362	2.470175e+07	0.999744	0.999934	1.00007	1.00026	4.42793
97200	-1266.362	-1249.093	-17.26936	6.884002e+07	0.999847	0.999961	1.00004	1.00015	4.313504
97210	-1257.918	-1238.231	-19.68692	1.888308e+07	0.999708	0.999925	1.00007	1.00029	4.55526
97220	-1258.61	-1236.542	-22.06796	6.668153e+07	0.999844	0.99996	1.00004	1.00016	4.793364
97230	-1249.58	-1234.231	-15.34906	4.159494e+07	0.999803	0.999949	1.00005	1.0002	4.121474
97240	-1260.91	-1234.437	-26.47295	8.756792e+07	0.999864	0.999966	1.00003	1.00014	5.233863
97250	-1261.43	-1241.497	-19.93265	9.355051e+07	0.999869	0.999967	1.00003	1.00013	4.579833
97260	-1250.113	-1233.19	-16.92351	3.480269e+07	0.999785	0.999945	1.00006	1.00022	4.278919
97270	-1269.857	-1243.898	-25.95886	2.12856e+07	0.999725	0.999929	1.00007	1.00028	5.182454
97280	-1263.686	-1245.209	-18.47624	1.530272e+07	0.999675	0.999917	1.00008	1.00032	4.434192
97290	-1254.955	-1234.451	-20.50344	6.838567e+07	0.999846	0.999961	1.00004	1.00015	4.636911
97300	-1261.165	-1241.883	-19.28116	5130411	0.999439	0.999857	1.00014	1.00056	4.514683
97310	-1258.155	-1240.893	-17.26234	7.125532e+07	0.999849	0.999962	1.00004	1.00015	4.312801
97320	-1254.1	-1235.915	-18.18477	2.565713e+07	0.999749	0.999936	1.00006	1.00025	4.405045
97330	-1264.371	-1243.994	-20.37667	9.447681e+07	0.999869	0.999966	1.00003	1.00013	4.624234
97340	-1251.093	-1234.743	-16.35009	2.815218e+07	0.99976	0.999939	1.00006	1.00024	4.221576
97350	-1259.483	-1235.706	-23.77758	4.081585e+07	0.999801	0.999949	1.00005	1.0002	4.964325
97360	-1259.702	-1239.239	-20.46355	1.184824e+07	0.999631	0.999906	1.00009	1.00037	4.632923
97370	-1269.296	-1247.244	-22.05134	7.187267e+07	0.99985	0.999962	1.00004	1.00015	4.791702
97380	-1262.663	-1239.827	-22.83615	1.750976e+07	0.999696	0.999922	1.00008	1.0003	4.870182
97390	-1264.21	-1249.164	-15.04541	5.317486e+07	0.999826	0.999955	1.00004	1.00017	4.091108
97400	-1255.171	-1236.588	-18.58316	9.19034e+07	0.999867	0.999967	1.00003	1.00013	4.444883
97410	-1257.293	-1234.223	-23.07027	8.273549e+07	0.99986	0.999964	1.00004	1.00014	4.893595
97420	-1260.089	-1236.294	-23.79496	3.430192e+07	0.999783	0.999945	1.00006	1.00022	4.966063
97430	-1260.194	-1242.669	-17.52581	8.940791e+07	0.999866	0.999966	1.00003	1.00013	4.339149
97440	-1257.621	-1235.079	-22.54267	1.242978e+07	0.999639	0.999908	1.00009	1.00036	4.840834
97450	-1259.704	-1241.117	-18.58646	1.93432e+07	0.999711	0.999926	1.00007	1.00029	4.445213
97460	-1243.871	-1229.416	-14.45483	2.419083e+07	0.999742	0.999934	1.00007	1.00026	4.032051
97470	-1255.522	-1237.759	-17.76319	1.060163e+07	0.99961	0.9999	1.0001	1.00039	4.362887
97480	-1255.923	-1235.243	-20.68025	3.743986e+07	0.999792	0.999947	1.00005	1.00021	4.654593
97490	-1257.397	-1236.359	-21.03821	2667535	0.999222	0.999801	1.0002	1.00078	4.690389
97500	-1258.018	-1238.026	-19.99274	5.602542e+07	0.99983	0.999956	1.00004	1.00017	4.585841
97510	-1257.957	-1237.356	-20.60077	7.178915e+07	0.99985	0.999962	1.00004	1.00015	4.646644
97520	-1258.891	-1235.899	-22.99138	7.845229e+07	0.999857	0.999964	1.00004	1.00014	4.885705
97530	-1261.919	-1242.059	-19.85952	6.618661e+07	0.999844	0.99996	1.00004	1.00016	4.57252
97540	-1258.849	-1235.365	-23.48389	7.222099e+07	0.99985	0.999961	1.00004	1.00015	4.934956
97550	-1264.826	-1245.375	-19.45111	1.411827e+07	0.999662	0.999914	1.00009	1.00034	4.531678
97560	-1249.258	-1233.074	-16.18446	6.672667e+07	0.999845	0.99996	1.00004	1.00016	4.205014
97570	-1265.172	-1245.748	-19.42388	5.415303e+07	0.999827	0.999956	1.00004	1.00017	4.528956
97580	-1262.473	-1239.861	-22.61178	6384350	0.999497	0.999871	1.00013	1.0005	4.847746
97590	-1266.538	-1247.26	-19.27766	6.56936e+07	0.999843	0.999959	1.00004	1.00016	4.514333
97600	-1258.574	-1239.992	-18.58197	6.873721e+07	0.999847	0.99996	1.00004	1.00015	4.444765
97610	-1249.977	-1230.415	-19.56238	5.778991e+07	0.999833	0.999957	1.00004	1.00017	4.542806
97620	-1265.105	-1244.703	-20.40203	2.041642e+07	0.999719	0.999928	1.00007	1.00028	4.626771
97630	-1255.083	-1236.683	-18.3998	6239319	0.999491	0.99987	1.00013	1.00051	4.426548
97640	-1254.212	-1234.902	-19.3108	366910.4	0.997902	0.999463	1.00054	1.0021	4.517648
97650	-1261.744	-1245.982	-15.7619	1.72486e+07	0.999694	0.999922	1.00008	1.00031	4.162758
97660	-1264.687	-1244.395	-20.2922	7.575289e+07	0.999854	0.999962	1.00004	1.00015	4.615788
97670	-1260.191	-1241.631	-18.55986	5.431237e+07	0.999828	0.999956	1.00004	1.00017	4.442554
97680	-1255.22	-1234.725	-20.49528	5.590494e+07	0.99983	0.999957	1.00004	1.00017	4.636096
97690	-1268.636	-1242.666	-25.97	4.272391e+07	0.999806	0.99995	1.00005	1.00019	5.183568
97700	-1263.664	-1239.991	-23.67249	4.491584e+07	0.99981	0.999952	1.00005	1.00019	4.953816
97710	-1265.039	-1241.423	-23.61562	1.833012e+07	0.999703	0.999924	1.00008	1.0003	4.948129
97720	-1252.803	-1232.157	-20.64607	3.034577e+07	0.999769	0.999941	1.00006	1.00023	4.651175
97730	-1258.735	-1240.234	-18.50075	9435737	0.999586	0.999894	1.00011	1.00041	4.436642
97740	-1263.586	-1244.297	-19.28886	3414250	0.999312	0.999824	1.00018	1.00069	4.515454
97750	-1261.171	-1236.611	-24.56001	8370522	0.999561	0.999888	1.00011	1.00044	5.042569
97760	-1254.279	-1233.369	-20.90952	1.377489e+07	0.999658	0.999913	1.00009	1.00034	4.677519
97770	-1257.774	-1237.103	-20.67137	5.274548e+07	0.999825	0.999955	1.00004	1.00017	4.653704
97780	-1270.166	-1246.831	-23.33506	2.337173e+07	0.999737	0.999933	1.00007	1.00026	4.920073
97790	-1262.814	-1245.164	-17.6508	9.906362e+07	0.999872	0.999967	1.00003	1.00013	4.351647
97800	-1260.245	-1242.451	-17.79439	8.923633e+07	0.999866	0.999965	1.00003	1.00013	4.366006
97810	-1259.678	-1240.59	-19.08806	4.024637e+07	0.9998	0.999949	1.00005	1.0002	4.495373
97820	-1257.934	-1241.041	-16.89289	5.289749e+07	0.999825	0.999955	1.00005	1.00017	4.275857
97830	-1263.641	-1244.119	-19.52143	9.823053e+07	0.999871	0.999968	1.00003	1.00013	4.538711
97840	-1271.431	-1250.233	-21.19798	7.744708e+07	0.999856	0.999963	1.00004	1.00014	4.706366
97850	-1259.138	-1236.91	-22.22777	6.911856e+07	0.999848	0.99996	1.00004	1.00015	4.809345
97860	-1263.76	-1241.282	-22.47772	6.527259e+07	0.999843	0.99996	1.00004	1.00016	4.83434
97870	-1255.991	-1233.997	-21.99394	4.196459e+07	0.999804	0.99995	1.00005	1.0002	4.785961
97880	-1258.298	-1239.186	-19.11198	8.502452e+07	0.999861	0.999966	1.00004	1.00014	4.497766
97890	-1264.688	-1244.702	-19.98565	3.757833e+07	0.999793	0.999947	1.00005	1.00021	4.585133
97900	-1257.201	-1234.273	-22.92718	7.050545e+07	0.999849	0.999961	1.00004	1.00015	4.879286
97910	-1252.108	-1235.539	-16.56893	7.337505e+07	0.999852	0.999962	1.00004	1.00015	4.243461
97920	-1257.013	-1235.249	-21.76419	2.205846e+07	0.999729	0.999931	1.00007	1.00027	4.762987
97930	-1264.179	-1241.087	-23.09293	1831633	0.999061	0.99976	1.00024	1.00094	4.895861
97940	-1251.466	-1233.964	-17.50268	3.924327e+07	0.999797	0.999948	1.00005	1.0002	4.336835
97950	-1256.827	-1237.705	-19.12274	2.431202e+07	0.999742	0.999934	1.00007	1.00026	4.498841
97960	-1255.061	-1238.677	-16.3844	5.368665e+07	0.999826	0.999956	1.00004	1.00017	4.225007
97970	-1256.232	-1234.985	-21.24659	7.944385e+07	0.999857	0.999963	1.00004	1.00014	4.711227
97980	-1267.861	-1241.982	-25.87931	8.915697e+07	0.999865	0.999966	1.00003	1.00013	5.174499
97990	-1253.168	-1231.913	-21.25425	1.079755e+07	0.999613	0.999901	1.0001	1.00039	4.711992
98000	-1255.871	-1236.011	-19.85958	4.957937e+07	0.999819	0.999954	1.00005	1.00018	4.572525
98010	-1269.653	-1247.892	-21.76071	1.801117e+07	0.9997	0.999924	1.00008	1.0003	4.762639
98020	-1262.063	-1240.503	-21.55937	4.780854e+07	0.999816	0.999953	1.00005	1.00018	4.742505
98030	-1261.171	-1238.663	-22.50809	5492436	0.999458	0.999861	1.00014	1.00054	4.837377
98040	-1249.377	-1229.824	-19.55318	7.603544e+07	0.999854	0.999962	1.00004	1.00015	4.541885
98050	-1257.47	-1236.776	-20.69359	6.682315e+07	0.999844	0.99996	1.00004	1.00016	4.655927
98060	-1258.185	-1237.177	-21.00794	7.577658e+07	0.999854	0.999962	1.00004	1.00015	4.687361
98070	-1265.946	-1245.451	-20.49561	1.836891e+07	0.999703	0.999924	1.00008	1.0003	4.636128
98080	-1260.427	-1239.929	-20.49784	6.835924e+07	0.999846	0.999961	1.00004	1.00015	4.636351
98090	-1257.882	-1242.998	-14.88428	1146091	0.998813	0.999696	1.0003	1.00119	4.074996
98100	-1261.446	-1241.082	-20.36396	6.511033e+07	0.999843	0.99996	1.00004	1.00016	4.622963
98110	-1257.141	-1235.571	-21.56959	4.205143e+07	0.999804	0.99995	1.00005	1.0002	4.743527
98120	-1259.651	-1241.667	-17.98399	6.266966e+07	0.999839	0.999959	1.00004	1.00016	4.384967
98130	-1260.224	-1240.365	-19.8587	1.002867e+07	0.999599	0.999897	1.0001	1.0004	4.572438
98140	-1256.195	-1239.355	-16.84038	7.115606e+07	0.999849	0.999962	1.00004	1.00015	4.270606
98150	-1261.701	-1242.641	-19.06012	8.309344e+07	0.999861	0.999963	1.00004	1.00014	4.492579
98160	-1259.511	-1242.493	-17.01864	5.447769e+07	0.999828	0.999956	1.00004	1.00017	4.288432
98170	-1255.683	-1237.116	-18.56763	9780113	0.999594	0.999896	1.0001	1.00041	4.443331
98180	-1262.066	-1245.246	-16.82074	6.471933e+07	0.999842	0.99996	1.00004	1.00016	4.268642
98190	-1252.958	-1237.034	-15.92368	2.217021e+07	0.99973	0.999931	1.00007	1.00027	4.178936
98200	-1251.783	-1234.266	-17.51762	2.819309e+07	0.999761	0.999939	1.00006	1.00024	4.33833
98210	-1258.233	-1241.916	-16.31695	2.695744e+07	0.999755	0.999937	1.00006	1.00024	4.218263
98220	-1257.995	-1240.137	-17.85879	4.448689e+07	0.999809	0.999952	1.00005	1.00019	4.372447
98230	-1260.121	-1242.64	-17.48096	5.319627e+07	0.999825	0.999955	1.00005	1.00017	4.334664
98240	-1258.707	-1236.291	-22.41582	5.30448e+07	0.999825	0.999956	1.00004	1.00017	4.82815
98250	-1258.345	-1236.272	-22.07235	1.982002e+07	0.999715	0.999927	1.00007	1.00029	4.793803
98260	-1255.6	-1236.024	-19.57546	2.575252e+07	0.99975	0.999936	1.00006	1.00025	4.544114
98270	-1262.308	-1242.746	-19.5624	3.331343e+07	0.99978	0.999944	1.00006	1.00022	4.542808
98280	-1256.747	-1242.28	-14.4676	8.725273e+07	0.999864	0.999964	1.00004	1.00014	4.033327
98290	-1260.254	-1236.824	-23.42996	3.793201e+07	0.999794	0.999947	1.00005	1.00021	4.929563
98300	-1271.39	-1248.085	-23.30461	1.749649e+07	0.999696	0.999922	1.00008	1.0003	4.917028
98310	-1260.584	-1237.291	-23.29301	5.558786e+07	0.99983	0.999956	1.00004	1.00017	4.915869
98320	-1246.327	-1227.223	-19.1043	8.530159e+07	0.999863	0.999965	1.00003	1.00014	4.496997
98330	-1261.343	-1247.992	-13.35091	4.822846e+07	0.999817	0.999953	1.00005	1.00018	3.921659
98340	-1273.484	-1248.623	-24.86116	5.983578e+07	0.999836	0.999958	1.00004	1.00016	5.072683
98350	-1266.355	-1247.483	-18.87223	2.56797e+07	0.999749	0.999936	1.00006	1.00025	4.47379
98360	-1272.636	-1249.189	-23.44653	6.298141e+07	0.99984	0.99996	1.00004	1.00016	4.93122
98370	-1266.692	-1247.607	-19.08482	2.704013e+07	0.999756	0.999937	1.00006	1.00024	4.49505
98380	-1261.156	-1242.718	-18.43772	8.848102e+07	0.999865	0.999964	1.00004	1.00013	4.430339
98390	-1257.388	-1237.702	-19.68566	2.675325e+07	0.999754	0.999937	1.00006	1.00025	4.555133
98400	-1261.03	-1239.677	-21.35323	9.932575e+07	0.999872	0.999967	1.00003	1.00013	4.721891
98410	-1263.282	-1239.226	-24.05642	4.080526e+07	0.999801	0.999949	1.00005	1.0002	4.99221
98420	-1258.928	-1235.808	-23.11939	2.2458e+07	0.999732	0.999932	1.00007	1.00027	4.898506
98430	-1267.617	-1244.2	-23.41778	513350.7	0.998226	0.999546	1.00045	1.00177	4.928345
98440	-1263.997	-1241.299	-22.6975	1.818617e+07	0.999702	0.999924	1.00008	1.0003	4.856318
98450	-1262.768	-1243.681	-19.08675	2.442825e+07	0.999743	0.999934	1.00007	1.00026	4.495243
98460	-1257.571	-1237.305	-20.26593	2.949755e+07	0.999766	0.99994	1.00006	1.00023	4.61316
98470	-1255.025	-1236.704	-18.32106	6.251998e+07	0.999839	0.999959	1.00004	1.00016	4.418674
98480	-1252.038	-1232.183	-19.85436	3.528799e+07	0.999786	0.999945	1.00005	1.00021	4.572004
98490	-1253.203	-1233.487	-19.71586	1.441897e+07	0.999665	0.999915	1.00009	1.00033	4.558153
98500	-1259.354	-1237.734	-21.61936	1.730013e+07	0.999694	0.999922	1.00008	1.00031	4.748504
98510	-1255.588	-1233.384	-22.20372	6.965035e+07	0.999848	0.999962	1.00004	1.00015	4.80694
98520	-1259.72	-1237.636	-22.08421	6.640192e+07	0.999844	0.99996	1.00004	1.00016	4.794989
98530	-1257.35	-1235.544	-21.80561	7.484082e+07	0.999853	0.999962	1.00004	1.00015	4.767129
98540	-1256.158	-1234.463	-21.69494	5.009673e+07	0.999821	0.999954	1.00005	1.00018	4.756062
98550	-1262.884	-1238.548	-24.33596	2.741557e+07	0.999757	0.999938	1.00006	1.00024	5.020164
98560	-1271.02	-1251.518	-19.50177	3.090527e+07	0.999771	0.999942	1.00006	1.00023	4.536744
98570	-1258.516	-1236.366	-22.15077	7152707	0.999525	0.999879	1.00012	1.00048	4.801645
98580	-1255.42	-1235.878	-19.54176	3916402	0.999358	0.999836	1.00016	1.00064	4.540744
98590	-1264.088	-1241.776	-22.31222	2.302689e+07	0.999735	0.999932	1.00007	1.00026	4.817789
98600	-1259.369	-1244.414	-14.95474	9.323381e+07	0.999869	0.999967	1.00003	1.00013	4.082041
98610	-1249.433	-1230.238	-19.19504	3.589499e+07	0.999788	0.999946	1.00005	1.00021	4.506072
98620	-1261.142	-1238.031	-23.11103	1.031802e+07	0.999604	0.999899	1.0001	1.0004	4.897671
98630	-1251.014	-1237.055	-13.95891	4.542808e+07	0.999811	0.999951	1.00005	1.00019	3.982458
98640	-1257.428	-1238.112	-19.31563	5.86805e+07	0.999834	0.999958	1.00004	1.00017	4.518131
98650	-1255.96	-1234.033	-21.92627	2.31057e+07	0.999736	0.999932	1.00007	1.00026	4.779195
98660	-1262.923	-1238.145	-24.7786	2.886482e+07	0.999763	0.999939	1.00006	1.00024	5.064427
98670	-1271.755	-1244.643	-27.11166	3.829409e+07	0.999795	0.999947	1.00005	1.00021	5.297734
98680	-1257.066	-1236.59	-20.47598	7700243	0.999542	0.999883	1.00012	1.00046	4.634166
98690	-1253.684	-1235.068	-18.61555	5.107914e+07	0.999822	0.999955	1.00005	1.00018	4.448122
98700	-1270.312	-1247.779	-22.53245	4.686027e+07	0.999814	0.999953	1.00005	1.00019	4.839813
98710	-1263.61	-1242.628	-20.98198	4.125609e+07	0.999802	0.999949	1.00005	1.0002	4.684766
98720	-1262.741	-1245.123	-17.61824	5.659499e+07	0.999831	0.999957	1.00004	1.00017	4.348391
98730	-1267.312	-1247.552	-19.7601	7.712163e+07	0.999855	0.999963	1.00004	1.00014	4.562577
98740	-1257.662	-1238.032	-19.62907	8.633109e+07	0.999863	0.999965	1.00003	1.00014	4.549474
98750	-1259.039	-1240.862	-18.17703	6.315126e+07	0.99984	0.99996	1.00004	1.00016	4.40427
98760	-1270.23	-1249.69	-20.54022	2.852268e+07	0.999762	0.999939	1.00006	1.00024	4.640589
98770	-1270.756	-1247.912	-22.84411	4.279174e+07	0.999806	0.999951	1.00005	1.00019	4.870979
98780	-1268.193	-1242.552	-25.64059	6.923817e+07	0.999847	0.999961	1.00004	1.00015	5.150626
98790	-1264.404	-1244.794	-19.60991	1.628721e+07	0.999685	0.999919	1.00008	1.00031	4.547559
98800	-1267.987	-1247.378	-20.60858	5.966053e+07	0.999835	0.999958	1.00004	1.00016	4.647426
98810	-1261.129	-1241.172	-19.95692	1.136198e+07	0.999623	0.999904	1.0001	1.00038	4.582259
98820	-1265.3	-1241.717	-23.58265	4.533417e+07	0.999811	0.999952	1.00005	1.00019	4.944833
98830	-1260.136	-1237.083	-23.05334	233303	0.99737	0.999327	1.00067	1.00263	4.891901
98840	-1262.409	-1243.533	-18.87586	9.320954e+07	0.999868	0.999967	1.00003	1.00013	4.474153
98850	-1254.088	-1239.97	-14.1183	7.052012e+07	0.999849	0.999962	1.00004	1.00015	3.998397
98860	-1259.84	-1242.606	-17.23388	1.450372e+07	0.999666	0.999915	1.00009	1.00033	4.309956
98870	-1260.683	-1238.487	-22.19535	4.187857e+07	0.999804	0.99995	1.00005	1.0002	4.806102
98880	-1262.287	-1238.538	-23.74879	6.305895e+07	0.99984	0.999959	1.00004	1.00016	4.961447
98890	-1247.027	-1232.875	-14.15208	8.288316e+07	0.99986	0.999965	1.00004	1.00014	4.001776
98900	-1260.371	-1239.619	-20.75168	6.531979e+07	0.999842	0.99996	1.00004	1.00016	4.661736
